play_id,index,game_id,game_date,time,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,qtr,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,drive,sp,down,goal_to_go,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,pass_length,air_yards,yards_after_catch,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,td_team,total_home_score,total_away_score,posteam_score,defteam_score,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,fumble,complete_pass,Start_Time,diff,Estimated_Time,Estimated_Hour,Air Pressure (hPa),City,Dewpoint (°C),Field,Humidity (%),Precipitation (mm),Roof,Team Abbreviation,Temperature (°C),Time (EST),Time (GMT),Wind Direction (deg),Wind Speed (km/h),game_name,end_of_drive,end_of_game,ARI,ATL,BAL,BUF,CAR,CHI,CIN,CLE,DAL,DEN,DET,GB,HOU,IND,JAX,KC,LA,LAC,MIA,MIN,NE,NO,NYG,NYJ,OAK,PHI,PIT,SEA,SF,TB,TEN,WAS,year,week,cum_yds
1213,363233,2017091003,2017-09-10 00:00:00,11:13,673.0,673.0,2473.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,94.0,7,0,1.0,0.0,PIT 6,10,5,(11:13) J.Conner right guard to PIT 7 for 1 yard (L.Ogunjobi).,run,1.0,,,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 00:56:21.000000000,2017-09-10 13:56:21,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,704
1234,363234,2017091003,2017-09-10 00:00:00,10:34,634.0,634.0,2434.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,93.0,7,0,2.0,0.0,PIT 7,9,15,"(10:34) J.Conner left guard to PIT 6 for -1 yards (D.Kindred). PENALTY on CLE-J.Meder, Defensive Holding, 5 yards, enforced at PIT 7 - No Play.",no_play,0.0,,,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 00:58:18.000000000,2017-09-10 13:58:18,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,719
1266,363235,2017091003,2017-09-10 00:00:00,10:08,608.0,608.0,2408.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,88.0,7,0,1.0,0.0,PIT 12,10,15,(10:08) (Shotgun) B.Roethlisberger pass short left to E.Rogers to PIT 21 for 9 yards (J.Collins).,pass,9.0,short,4.0,5.0,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 00:59:36.000000000,2017-09-10 13:59:36,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,734
1290,363236,2017091003,2017-09-10 00:00:00,09:28,568.0,568.0,2368.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,79.0,7,0,2.0,0.0,PIT 21,1,15,(9:28) (Shotgun) B.Roethlisberger pass incomplete short left to L.Bell.,pass,0.0,short,3.0,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:01:36.000000000,2017-09-10 14:01:36,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,749
1312,363237,2017091003,2017-09-10 00:00:00,09:25,565.0,565.0,2365.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,79.0,7,0,3.0,0.0,PIT 21,1,15,(9:25) (No Huddle) L.Bell right guard to PIT 21 for no gain (L.Ogunjobi; B.Boddy-Calhoun).,run,0.0,,,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:01:45.000000000,2017-09-10 14:01:45,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,764
1333,363238,2017091003,2017-09-10 00:00:00,08:52,532.0,532.0,2332.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,79.0,7,0,4.0,0.0,PIT 21,1,15,"(8:52) (Punt formation) J.Berry punts 39 yards to CLE 40, Center-K.Canaday, out of bounds.",punt,0.0,,,,,39.0,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:03:24.000000000,2017-09-10 14:03:24,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,779
1351,363239,2017091003,2017-09-10 00:00:00,08:42,522.0,522.0,2322.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,60.0,8,0,1.0,0.0,CLE 40,10,20,(8:42) (Pass formation) D.Kizer pass deep middle to C.Coleman to PIT 41 for 19 yards (J.Haden).,pass,19.0,deep,19.0,0.0,,,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:03:54.000000000,2017-09-10 14:03:54,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,799
1375,363240,2017091003,2017-09-10 00:00:00,08:03,483.0,483.0,2283.0,Half1,0,2,CLE,PIT,CLE,home,PIT,PIT,41.0,8,0,1.0,0.0,PIT 41,10,20,(8:03) (Run formation) I.Crowell left end ran ob at PIT 40 for 1 yard (V.Williams).,run,1.0,,,,,,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:05:51.000000000,2017-09-10 14:05:51,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,819
1396,363241,2017091003,2017-09-10 00:00:00,07:41,461.0,461.0,2261.0,Half1,0,2,CLE,PIT,CLE,home,PIT,PIT,40.0,8,0,2.0,0.0,PIT 40,9,20,(7:41) (Shotgun) D.Kizer pass incomplete deep right to K.Williams.,pass,0.0,deep,32.0,,,,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:06:57.000000000,2017-09-10 14:06:57,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,839
1418,363242,2017091003,2017-09-10 00:00:00,07:35,455.0,455.0,2255.0,Half1,0,2,CLE,PIT,CLE,home,PIT,PIT,40.0,8,0,,0.0,PIT 40,0,20,Timeout #1 by CLE at 07:35.,no_play,0.0,,,,,,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:07:15.000000000,2017-09-10 14:07:15,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,859
1435,363243,2017091003,2017-09-10 00:00:00,07:35,455.0,455.0,2255.0,Half1,0,2,CLE,PIT,CLE,home,PIT,PIT,40.0,8,0,3.0,0.0,PIT 40,9,20,(7:35) (Shotgun) D.Kizer pass incomplete deep right to K.Britt.,pass,0.0,deep,20.0,,,,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:07:15.000000000,2017-09-10 14:07:15,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,879
1457,363244,2017091003,2017-09-10 00:00:00,07:30,450.0,450.0,2250.0,Half1,0,2,CLE,PIT,CLE,home,PIT,PIT,40.0,8,0,4.0,0.0,PIT 40,9,20,"(7:30) (Punt formation) B.Colquitt punts 26 yards to PIT 14, Center-C.Hughlett, downed by CLE-S.DeValve.",punt,0.0,,,,,26.0,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:07:30.000000000,2017-09-10 14:07:30,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,899
1476,363245,2017091003,2017-09-10 00:00:00,07:21,441.0,441.0,2241.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,86.0,9,0,1.0,0.0,PIT 14,10,16,"(7:21) (Shotgun) B.Roethlisberger pass short right to A.Brown to PIT 24 for 10 yards (J.Collins). FUMBLES (J.Collins), ball out of bounds at PIT 24.",pass,10.0,short,2.0,8.0,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2017-09-10 13:00:00,0 days 01:07:57.000000000,2017-09-10 14:07:57,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,915
1500,363246,2017091003,2017-09-10 00:00:00,06:54,414.0,414.0,2214.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,76.0,9,0,1.0,0.0,PIT 24,10,6,(6:54) (Shotgun) B.Roethlisberger pass short middle to J.James to PIT 30 for 6 yards (C.Kirksey).,pass,6.0,short,3.0,3.0,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:09:18.000000000,2017-09-10 14:09:18,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,921
1531,363247,2017091003,2017-09-10 00:00:00,06:24,384.0,384.0,2184.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,70.0,9,0,2.0,0.0,PIT 30,4,16,"(6:24) (No Huddle, Shotgun) B.Roethlisberger pass short right to M.Bryant to PIT 30 for no gain (B.Boddy-Calhoun; J.Taylor).",pass,0.0,short,-3.0,3.0,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:10:48.000000000,2017-09-10 14:10:48,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,937
1558,363248,2017091003,2017-09-10 00:00:00,05:36,336.0,336.0,2136.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,70.0,9,0,3.0,0.0,PIT 30,4,16,(5:36) (Shotgun) B.Roethlisberger pass incomplete short right to J.James (D.Kindred).,pass,0.0,short,10.0,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:13:12.000000000,2017-09-10 14:13:12,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,953
1580,363249,2017091003,2017-09-10 00:00:00,05:30,330.0,330.0,2130.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,70.0,9,0,4.0,0.0,PIT 30,4,16,"(5:30) J.Berry punts 59 yards to CLE 11, Center-K.Canaday. J.Peppers to CLE 36 for 25 yards (D.Heyward-Bey; K.Canaday).",punt,0.0,,,,,59.0,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:13:30.000000000,2017-09-10 14:13:30,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,969
1605,363250,2017091003,2017-09-10 00:00:00,05:18,318.0,318.0,2118.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,64.0,10,0,1.0,0.0,CLE 36,10,4,(5:18) (Shotgun) I.Crowell left guard to CLE 37 for 1 yard (T.Watt).,run,1.0,,,,,,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:14:06.000000000,2017-09-10 14:14:06,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,973
1626,363251,2017091003,2017-09-10 00:00:00,04:50,290.0,290.0,2090.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,63.0,10,0,2.0,0.0,CLE 37,9,4,(4:50) (Shotgun) I.Crowell left guard to CLE 40 for 3 yards (T.Watt).,run,3.0,,,,,,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:15:30.000000000,2017-09-10 14:15:30,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,977
1647,363252,2017091003,2017-09-10 00:00:00,04:10,250.0,250.0,2050.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,60.0,10,0,3.0,0.0,CLE 40,6,4,(4:10) (Shotgun) D.Kizer pass incomplete deep left to C.Coleman [R.Shazier].,pass,0.0,deep,41.0,,,,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:17:30.000000000,2017-09-10 14:17:30,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,981
1669,363253,2017091003,2017-09-10 00:00:00,04:04,244.0,244.0,2044.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,60.0,10,0,4.0,0.0,CLE 40,6,4,"(4:04) B.Colquitt punts 51 yards to PIT 9, Center-C.Hughlett. E.Rogers to PIT 17 for 8 yards (J.Burgess). PENALTY on PIT-D.Heyward-Bey, Offensive Holding, 9 yards, enforced at PIT 18.",punt,0.0,,,,,51.0,,,,7,6,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:17:48.000000000,2017-09-10 14:17:48,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,985
1706,363254,2017091003,2017-09-10 00:00:00,03:53,233.0,233.0,2033.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,91.0,11,0,1.0,0.0,PIT 9,10,-4,"(3:53) B.Roethlisberger pass short right to A.Brown to PIT 24 for 15 yards (J.Taylor). PENALTY on PIT-L.Bell, Illegal Peelback, 4 yards, enforced at PIT 9 - No Play.",no_play,0.0,,,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:18:21.000000000,2017-09-10 14:18:21,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,981
1741,363255,2017091003,2017-09-10 00:00:00,03:27,207.0,207.0,2007.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,95.0,11,0,1.0,0.0,PIT 5,14,2,(3:27) (Shotgun) B.Roethlisberger pass short middle to L.Bell to PIT 11 for 6 yards (J.Schobert).,pass,6.0,short,0.0,6.0,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:19:39.000000000,2017-09-10 14:19:39,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,983
1765,363256,2017091003,2017-09-10 00:00:00,02:44,164.0,164.0,1964.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,89.0,11,0,2.0,0.0,PIT 11,8,52,(2:44) (Shotgun) B.Roethlisberger pass deep right to A.Brown to CLE 39 for 50 yards (D.Kindred). 60,pass,50.0,deep,16.0,34.0,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:21:48.000000000,2017-09-10 14:21:48,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1035
1789,363257,2017091003,2017-09-10 00:00:00,02:00,120.0,120.0,1920.0,Half1,0,2,CLE,PIT,PIT,away,CLE,PIT,,11,0,,,PIT 11,0,52,Two-Minute Warning,,0.0,,,,,,,,,7,6,,,,,,,,,,,,,2017-09-10 13:00:00,0 days 01:24:00.000000000,2017-09-10 14:24:00,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1087
1810,363258,2017091003,2017-09-10 00:00:00,02:00,120.0,120.0,1920.0,Half1,0,2,CLE,PIT,PIT,away,CLE,CLE,39.0,11,0,1.0,0.0,CLE 39,10,82,(2:00) (Shotgun) B.Roethlisberger pass short right to A.Brown ran ob at CLE 28 for 11 yards.,pass,11.0,short,1.0,10.0,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:24:00.000000000,2017-09-10 14:24:00,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1169
1834,363259,2017091003,2017-09-10 00:00:00,01:53,113.0,113.0,1913.0,Half1,0,2,CLE,PIT,PIT,away,CLE,CLE,28.0,11,0,1.0,0.0,CLE 28,10,82,(1:53) (Shotgun) B.Roethlisberger pass short right to A.Brown to CLE 9 for 19 yards (J.Peppers).,pass,19.0,short,2.0,17.0,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:24:21.000000000,2017-09-10 14:24:21,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1251
1858,363260,2017091003,2017-09-10 00:00:00,01:35,95.0,95.0,1895.0,Half1,0,2,CLE,PIT,PIT,away,CLE,CLE,28.0,11,0,,0.0,CLE 28,0,82,Timeout #1 by PIT at 01:35.,no_play,0.0,,,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:25:15.000000000,2017-09-10 14:25:15,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1333
1875,363261,2017091003,2017-09-10 00:00:00,01:35,95.0,95.0,1895.0,Half1,0,2,CLE,PIT,PIT,away,CLE,CLE,9.0,11,0,1.0,1.0,CLE 9,9,91,(1:35) (Shotgun) B.Roethlisberger pass incomplete short middle to J.James.,pass,0.0,short,9.0,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:25:15.000000000,2017-09-10 14:25:15,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1424
1897,363262,2017091003,2017-09-10 00:00:00,01:27,87.0,87.0,1887.0,Half1,0,2,CLE,PIT,PIT,away,CLE,CLE,9.0,11,0,2.0,1.0,CLE 9,9,87,(1:27) (Shotgun) L.Bell right guard to CLE 4 for 5 yards (B.Boddy-Calhoun).,run,5.0,,,,,,,,,7,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:25:39.000000000,2017-09-10 14:25:39,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1511
